userID,movieID,rating
234,634,2
234,638,3
234,648,3
234,651,3
234,654,3
234,657,3
234,660,3
234,671,3
234,673,3
234,693,3
234,705,3
234,709,3
234,727,2
234,731,2
234,732,3
234,739,2
234,747,3
234,751,2
234,781,3
234,782,2
234,808,2
234,844,3
234,847,3
234,848,2
234,850,3
234,872,3
234,874,3
234,878,2
234,921,3
234,927,3
234,928,2
234,929,2
234,945,3
234,959,3
234,963,3
234,965,3
234,966,3
234,1015,2
234,1020,3
234,1035,2
234,1048,2
234,1050,2
234,1078,2
234,1123,3
234,1126,2
234,1149,3
234,1172,3
234,1184,1
234,1186,2
234,1198,3
234,1263,2
234,1298,2
234,1397,3
234,1400,2
234,1451,3
234,1454,2
234,1455,1
234,1456,2
234,1457,3
234,1458,3
234,1459,2
234,1462,3
234,1463,1
235,7,4
235,22,4
235,52,4
235,65,4
235,70,3
235,79,4
235,85,3
235,87,4
235,100,4
235,135,4
235,174,4
235,185,4
235,188,4
235,190,4
235,193,4
235,197,4
235,198,4
235,211,4
235,213,4
235,230,3
235,237,4
235,269,4
235,275,4
235,292,3
235,319,3
235,346,4
235,419,3
235,433,4
235,435,4
235,474,4
235,480,4
235,494,4
235,511,4
235,515,4
235,520,4
235,523,4
235,647,4
235,648,4
235,652,3
235,684,4
235,705,4
235,747,3
235,792,4
235,898,3
235,1119,3
235,1149,4
235,1464,3
236,15,3
236,51,3
236,57,3
236,58,3
236,66,3
236,69,3
236,71,3
236,79,3
236,111,3
236,134,3
236,143,3
236,148,2
236,153,3
236,170,3
236,172,3
236,183,3
236,185,4
236,187,3
236,195,3
236,200,3
236,204,3
236,222,3
236,223,3
236,237,3
236,265,3
236,286,3
236,289,2
236,298,3
236,307,3
236,313,4
236,419,3
236,420,3
236,443,3
236,478,3
236,506,3
236,507,3
236,532,3
236,546,3
236,549,3
236,596,2
236,614,3
236,632,3
236,661,3
236,686,3
236,696,2
236,699,3
236,705,3
236,729,3
236,735,3
236,756,2
236,864,3
236,1013,2
236,1102,2
236,1328,3
237,23,4
237,28,4
237,83,4
237,98,4
237,100,4
237,153,4
237,183,4
237,185,4
237,191,4
237,199,4
237,211,4
237,423,4
237,479,4
237,494,4
237,499,4
237,502,4
237,513,4
237,514,4
237,528,4
237,603,4
237,1192,3
238,111,3
238,118,3
238,121,2
238,181,3
238,220,2
238,252,2
238,258,3
238,298,3
238,300,3
238,458,2
238,476,2
238,546,2
238,756,2
238,815,2
238,1190,2
239,8,4
239,9,4
239,10,4
239,47,4
239,56,4
239,58,3
239,79,4
239,81,4
239,89,4
239,96,4
239,98,4
239,100,4
239,114,4
239,124,4
239,134,4
239,135,4
239,152,3
239,168,4
239,175,3
239,183,4
239,187,4
239,194,4
239,195,4
239,198,4
239,204,3
239,207,4
239,210,4
239,234,4
239,272,4
239,286,4
239,288,3
239,305,4
239,312,3
239,317,4
239,340,4
239,430,4
239,432,4
239,475,4
239,478,4
239,479,4
239,488,4
239,491,4
239,492,4
239,493,4
239,497,4
239,508,4
239,513,4
239,516,4
239,529,4
239,530,4
239,558,4
239,603,4
239,605,4
239,612,4
239,650,4
239,654,4
239,663,4
239,671,4
239,690,4
239,701,4
239,705,4
239,736,4
239,836,4
239,855,4
239,923,4
239,954,3
239,1020,4
239,1056,3
239,1070,4
239,1099,4
239,1192,4
239,1203,4
239,1245,4
240,288,3
240,289,2
240,300,3
240,301,3
240,313,4
240,336,2
240,343,3
240,879,3
240,898,2
241,292,2
241,294,3
241,302,3
241,307,3
241,313,3
241,332,3
241,350,2
241,690,3
241,750,3
241,880,2
241,887,3
242,237,4
242,291,3
242,305,4
242,306,4
242,361,5
242,934,3
242,1137,4
242,1152,4
242,1357,4
243,13,3
243,15,3
243,16,3
243,28,3
243,69,3
243,83,3
243,93,3
243,127,3
243,129,3
243,137,3
243,173,3
243,194,3
243,196,3
243,208,3
243,221,3
243,223,3
243,225,3
243,268,3
243,275,4
243,286,3
243,317,3
243,387,3
243,435,3
243,511,3
243,531,3
243,582,4
243,632,3
243,655,3
243,660,3
243,713,3
243,778,3
243,813,4
243,1039,4
243,1281,3
243,1368,3
243,1466,4
244,7,4
244,13,3
244,17,3
244,20,3
244,22,3
244,31,3
244,40,3
244,42,4
244,51,3
244,52,3
244,53,3
244,54,3
244,62,3
244,69,3
244,72,3
244,77,3
244,89,4
244,90,3
244,95,3
244,97,3
244,100,4
244,101,3
244,117,3
244,122,2
244,135,3
244,145,2
244,148,3
244,151,3
244,154,3
244,155,2
244,157,3
244,161,3
244,164,3
244,167,3
244,168,3
244,172,4
244,179,4
244,180,4
244,181,4
244,183,4
244,186,3
244,191,4
244,196,3
244,204,3
244,208,3
244,209,4
244,216,4
244,217,3
244,220,3
244,226,3
244,232,3
244,237,3
244,238,4
244,240,3
244,255,3
244,258,3
244,265,3
244,278,2
244,287,3
244,290,3
244,294,3
244,301,3
244,310,3
244,324,3
244,365,3
244,367,3
244,369,3
244,380,3
244,381,4
244,409,3
244,411,3
244,428,4
244,456,2
244,475,3
244,508,4
244,509,4
244,550,3
244,554,2
244,559,3
244,566,3
244,584,3
244,596,3
244,628,3
244,631,4
244,652,4
244,662,3
244,673,3
244,676,3
244,685,3
244,707,3
244,712,3
244,723,3
244,724,3
244,738,3
244,739,3
244,743,2
244,747,3
244,756,2
244,762,3
244,764,3
244,790,2
244,815,3
244,818,3
244,866,3
244,886,3
244,926,2
244,950,3
244,953,3
244,955,3
244,1017,3
244,1039,4
244,1045,3
244,1047,2
244,1048,3
244,1054,2
244,1074,3
244,1098,3
244,1107,3
244,1178,3
244,1209,2
244,1225,3
245,50,4
245,94,2
245,112,3
245,181,3
245,222,3
245,240,2
245,411,2
245,473,2
245,1028,3
246,1,2
246,3,2
246,8,3
246,17,3
246,29,1
246,55,3
246,68,3
246,80,2
246,82,2
246,83,3
246,94,2
246,98,3
246,99,3
246,100,3
246,101,2
246,109,2
246,117,3
246,121,2
246,145,2
246,151,3
246,161,2
246,176,3
246,184,3
246,195,3
246,196,3
246,201,3
246,202,3
246,215,3
246,230,2
246,231,1
246,232,2
246,236,2
246,239,2
246,260,2
246,265,3
246,284,2
246,289,2
246,294,2
246,356,2
246,368,1
246,369,2
246,385,3
246,402,2
246,403,3
246,406,2
246,409,2
246,410,2
246,416,2
246,423,3
246,425,3
246,426,2
246,451,2
246,469,3
246,470,3
246,541,2
246,547,3
246,561,2
246,568,3
246,578,2
246,585,2
246,588,3
246,596,2
246,628,2
246,665,1
246,675,3
246,719,1
246,720,2
246,721,2
246,728,2
246,743,1
246,790,2
246,802,2
246,816,2
246,840,2
246,849,1
246,895,2
246,919,3
246,930,2
246,932,2
246,1073,3
246,1101,2
246,1218,3
246,1222,2
246,1232,2
247,1,4
247,28,4
247,50,4
247,111,3
247,151,3
247,251,4
247,257,3
247,271,3
247,272,4
247,736,4
247,751,3
248,11,3
248,55,3
248,96,3
248,100,3
248,114,3
248,117,3
248,127,3
248,153,2
248,168,3
248,174,3
248,179,3
248,181,3
248,183,3
248,185,3
248,186,3
248,194,3
248,198,3
248,210,3
248,234,3
248,235,2
248,249,2
248,257,3
248,282,3
248,290,2
248,294,3
248,324,2
248,405,2
248,474,3
248,475,3
248,484,3
248,515,4
248,589,3
248,678,2
248,854,3
248,928,2
249,9,4
249,11,4
249,13,4
249,22,4
249,23,4
249,24,3
249,28,4
249,39,4
249,42,4
249,55,4
249,58,4
249,68,3
249,79,4
249,83,4
249,86,4
249,88,4
249,98,4
249,100,4
249,108,3
249,121,3
249,124,5
249,137,4
249,161,3
249,168,4
249,169,4
249,172,4
249,174,4
249,176,4
249,182,4
249,186,4
249,188,4
249,198,4
249,202,4
249,212,4
249,216,4
249,218,4
249,222,4
249,235,3
249,239,4
249,240,3
249,241,4
249,245,4
249,249,4
249,255,3
249,271,3
249,300,4
249,333,4
249,357,5
249,411,3
249,431,4
249,455,3
249,456,3
249,469,4
249,472,3
249,476,3
249,479,4
249,591,4
249,597,3
249,628,3
249,634,3
249,684,4
249,686,4
249,708,4
249,723,3
249,746,4
249,748,3
249,826,3
249,919,4
249,930,3
249,993,4
249,1016,3
249,1103,4
250,1,3
250,2,3
250,7,3
250,23,4
250,44,3
250,56,4
250,64,4
250,69,3
250,71,4
250,89,4
250,92,3
250,96,3
250,111,3
250,117,4
250,127,4
250,129,4
250,135,4
250,140,3
250,174,4
250,184,4
250,195,3
250,196,3
250,200,4
250,204,4
250,223,3
250,238,4
250,240,3
250,244,3
250,260,3
250,264,3
250,293,4
250,294,3
250,321,3
250,324,3
250,328,3
250,338,3
250,357,4
250,378,4
250,404,3
250,474,4
250,477,3
250,480,4
250,485,4
250,496,4
250,582,3
250,596,3
250,628,3
250,678,3
250,688,2
250,742,4
250,748,3
250,813,3
250,948,2
250,969,4
250,1014,3
250,1137,4
250,1161,3
251,12,4
251,15,4
251,50,4
251,55,3
251,100,4
251,109,3
251,121,3
251,132,4
251,144,4
251,148,3
251,172,3
251,181,3
251,183,4
251,222,3
251,237,3
251,249,3
251,252,2
251,257,3
251,258,4
251,265,3
251,288,3
251,295,3
251,298,3
251,418,3
251,427,4
251,476,3
251,520,4
251,596,3
251,612,4
251,748,3
251,866,2
251,1014,3
251,1028,3
252,7,4
252,9,4
252,100,5
252,129,5
252,268,4
252,275,4
252,277,4
252,300,4
252,740,4
252,742,4
253,50,4
253,64,4
253,79,4
253,83,4
253,87,4
253,89,4
253,95,4
253,97,4
253,98,4
253,117,4
253,127,4
253,173,4
253,175,3
253,183,4
253,188,3
253,198,4
253,203,3
253,210,4
253,216,4
253,237,3
253,243,3
253,259,3
253,282,4
253,294,3
253,298,4
253,333,3
253,448,3
253,465,3
253,483,4
253,487,4
253,496,4
253,510,4
253,527,4
253,566,3
253,568,4
253,647,4
253,705,4
253,742,4
253,746,4
253,747,3
253,806,3
254,15,3
254,35,2
254,50,4
254,75,3
254,90,2
254,97,3
254,98,3
254,99,3
254,103,2
254,121,2
254,125,3
254,132,3
254,136,3
254,140,3
254,141,3
254,162,3
254,164,3
254,174,3
254,176,3
254,183,3
254,186,3
254,188,3
254,199,3
254,211,3
254,214,2
254,219,3
254,222,3
254,229,3
254,230,3
254,234,3
254,238,3
254,240,2
254,243,2
254,257,3
254,258,3
254,259,2
254,286,3
254,357,3
254,378,3
254,379,2
254,380,3
254,384,2
254,418,3
254,419,3
254,429,3
254,436,3
254,443,3
254,448,3
254,472,2
254,501,3
254,504,3
254,561,2
254,573,2
254,575,2
254,577,2
254,596,2
254,610,3
254,612,3
254,621,3
254,624,3
254,625,3
254,649,3
254,655,3
254,662,3
254,679,2
254,699,3
254,755,3
254,843,2
254,892,2
254,951,2
254,967,2
254,1116,3
254,1133,2
254,1444,2
255,53,2
255,98,3
255,185,2
255,217,2
255,218,2
255,234,2
255,249,2
255,258,2
255,259,1
255,271,2
255,288,1
255,323,1
255,405,1
255,406,1
255,413,1
255,436,2
255,441,1
255,444,1
255,448,2
255,452,1
255,455,1
255,472,1
255,551,2
255,565,1
255,569,1
255,678,1
255,748,2
255,763,2
255,825,1
255,833,2
255,841,1
255,859,2
255,860,1
255,879,2
255,976,0
255,984,2
255,1034,1
256,2,3
256,4,4
256,7,3
256,9,4
256,12,5
256,25,3
256,29,3
256,49,4
256,51,4
256,77,3
256,86,4
256,97,4
256,120,2
256,121,4
256,125,4
256,127,4
256,161,4
256,172,4
256,181,3
256,188,4
256,195,4
256,202,4
256,220,4
256,226,4
256,227,4
256,235,3
256,237,4
256,276,3
256,278,3
256,280,3
256,291,3
256,294,3
256,368,4
256,370,3
256,385,4
256,402,4
256,406,3
256,413,3
256,443,4
256,452,3
256,472,3
256,473,3
256,476,3
256,487,4
256,550,3
256,552,3
256,566,4
256,576,3
256,642,3
256,662,3
256,685,3
256,692,4
256,716,3
256,722,3
256,724,4
256,728,3
256,742,4
256,748,3
256,756,3
256,761,3
256,765,3
256,771,3
256,775,3
256,778,4
256,779,3
256,781,4
256,783,3
256,802,3
256,819,3
256,827,3
256,831,2
256,834,3
256,846,3
256,849,3
256,864,3
256,866,4
256,925,3
256,932,3
256,939,4
256,974,3
256,982,3
256,1028,3
256,1040,3
256,1057,3
256,1061,3
256,1086,4
256,1090,3
256,1119,4
256,1207,2
256,1210,3
256,1231,3
256,1289,2
257,50,5
257,59,4
257,100,4
257,116,4
257,130,3
257,137,4
257,151,4
257,165,4
257,221,4
257,224,4
257,237,4
257,258,4
257,276,4
257,288,4
257,289,3
257,301,4
257,305,4
257,307,4
257,345,3
257,405,3
257,462,4
257,531,4
257,949,4
257,1008,3
257,1260,5
257,1462,3
258,243,2
258,272,4
258,288,3
258,289,3
258,310,3
258,311,3
258,313,4
258,315,4
258,323,3
258,332,3
258,690,3
258,748,3
258,751,3
258,873,3
258,893,3
259,12,4
259,98,4
259,108,3
259,117,3
259,176,4
259,180,4
259,200,4
259,210,3
259,235,3
259,255,3
259,269,3
259,313,4
259,317,3
259,357,4
259,405,3
259,750,4
259,762,3
259,772,3
259,959,4
260,272,4
260,300,4
260,313,4
260,319,3
260,322,4
260,326,4
260,362,4
260,538,4
260,682,3
260,990,4
260,1025,3
260,1105,4
261,117,4
261,259,3
261,294,3
261,304,4
261,322,3
261,339,3
261,340,4
261,342,3
261,359,4
261,410,3
261,597,4
261,748,4
261,875,2
261,892,3
261,988,3
261,1025,3
261,1237,4
262,11,3
262,15,3
262,22,3
262,28,3
262,44,3
262,47,3
262,50,3
262,64,3
262,71,3
262,77,3
262,91,3
262,96,3
262,98,4
262,111,3
262,121,3
262,122,2
262,140,2
262,143,3
262,145,2
262,147,3
262,174,3
262,179,3
262,185,3
262,191,3
262,195,2
262,200,3
262,217,3
262,223,3
262,237,3
262,238,3
262,252,2
262,258,3
262,270,3
262,275,3
262,292,3
262,293,3
262,318,4
262,332,3
262,336,2
262,358,2
262,365,2
262,386,2
262,393,2
262,405,2
262,406,2
262,419,3
262,432,3
262,447,2
262,491,3
262,509,3
262,553,3
262,568,3
262,581,3
262,588,3
262,617,3
262,625,2
262,628,3
262,709,3
262,736,3
262,754,2
262,755,2
262,762,3
262,778,3
262,781,3
262,786,2
262,790,2
262,815,3
262,821,2
262,845,3
262,923,3
262,929,2
262,931,1
262,949,3
262,1048,3
262,1054,2
262,1147,3
262,1220,3
262,1278,3
263,22,4
263,64,4
263,69,4
263,79,4
263,82,4
263,86,4
263,95,4
263,96,4
263,97,4
263,99,4
263,117,4
263,125,3
263,127,4
263,134,4
263,143,4
263,144,4
263,153,4
263,162,4
263,163,4
263,168,4
263,176,4
263,177,4
263,183,4
263,186,3
263,188,4
263,195,4
263,197,4
263,205,4
263,210,4
263,215,4
263,237,4
263,245,3
263,265,4
263,269,4
263,272,4
263,294,4
263,318,4
263,328,4
263,333,4
263,416,4
263,419,3
263,423,4
263,432,4
263,483,4
263,486,3
263,495,3
263,510,4
263,514,4
263,521,4
263,523,4
263,526,4
263,528,4
263,568,4
263,614,4
263,648,4
263,661,4
263,678,3
263,886,3
263,892,3
263,921,4
263,1444,3
263,1451,4
263,1473,3
264,4,4
264,12,4
264,25,4
264,33,3
264,42,4
264,56,4
264,70,4
264,153,4
264,168,4
264,175,4
264,179,4
264,183,4
264,200,4
264,203,3
264,208,4
264,210,4
264,216,4
264,219,4
264,230,4
264,238,4
264,283,4
264,294,3
264,320,5
264,345,3
264,381,4
264,382,4
264,401,3
264,433,4
264,436,4
264,443,4
264,448,4
264,451,3
264,475,4
264,504,4
264,516,4
264,524,4
264,558,4
264,559,3
264,602,4
264,606,4
264,654,4
264,655,4
264,659,4
264,671,4
264,672,3
264,683,3
264,709,4
264,721,3
264,745,3
264,762,4
264,792,4
264,813,4
264,844,4
264,1069,4
264,1103,4
264,1225,3
264,1270,3
265,7,3
265,15,3
265,118,3
265,125,3
265,151,3
265,181,3
265,257,3
265,258,4
265,279,3
265,300,3
265,328,3
265,409,3
265,410,3
265,471,3
265,472,3
265,477,3
265,591,3
265,742,3
265,934,3
266,124,3
266,272,4
266,283,3
266,313,3
266,508,3
266,676,3
266,874,3
267,3,3
267,7,4
267,17,3
267,22,4
267,24,3
267,28,4
267,50,4
267,54,3
267,55,4
267,67,3
267,80,3
267,88,3
267,94,3
267,114,4
267,121,3
267,145,2
267,147,4
267,168,4
267,172,4
267,175,4
267,177,4
267,187,4
267,204,4
267,214,3
267,216,4
267,222,3
267,226,3
267,227,3
267,228,3
267,238,4
267,240,3
267,250,3
267,273,4
267,294,3
267,324,4
267,367,3
267,384,3
267,386,3
267,393,3
267,403,3
267,410,3
267,423,4
267,433,4
267,449,2
267,450,2
267,464,3
267,470,4
267,474,4
267,475,4
267,479,4
267,480,4
267,484,4
267,518,4
267,545,2
267,546,3
267,552,3
267,559,3
267,568,4
267,575,3
267,578,3
267,597,3
267,622,3
267,642,4
267,647,4
267,654,4
267,684,3
267,685,4
267,693,4
267,727,4
267,739,3
267,771,3
267,780,3
267,824,3
267,840,3
267,943,3
267,980,3
267,1073,4
267,1401,3
267,1471,2
268,1,2
268,2,2
268,7,2
268,16,2
268,17,2
268,21,2
268,31,3
268,38,2
268,40,1
268,42,3
268,52,3
268,55,3
268,62,2
268,63,2
268,67,2
268,68,3
268,73,2
268,82,3
268,83,3
268,91,3
268,94,2
268,97,3
268,98,3
268,99,2
268,101,2
268,105,2
268,108,2
268,114,3
268,121,2
268,122,2
268,123,2
268,129,3
268,134,3
268,135,3
268,139,2
268,141,2
268,145,2
268,147,2
268,153,3
268,154,2
268,161,2
268,163,2
268,168,3
268,169,3
268,181,3
268,182,3
268,183,3
268,189,3
268,194,3
268,198,3
268,205,3
268,206,3
268,209,3
268,211,3
268,217,2
268,228,3
268,231,2
268,232,2
268,233,2
268,238,3
268,244,2
268,246,3
268,248,3
268,250,2
268,252,2
268,258,3
268,264,2
268,265,2
268,267,2
268,269,3
268,298,3
268,302,3
268,325,2
268,333,2
268,357,3
268,364,2
268,370,2
268,374,1
268,382,2
268,385,3
268,386,2
268,395,1
268,403,2
268,404,2
268,421,2
268,425,3
268,432,3
268,433,3
268,436,2
268,453,1
268,470,2
268,472,2
268,474,3
268,477,2
268,483,3
268,484,3
268,527,3
268,540,1
268,546,3
268,552,2
268,554,2
268,558,2
268,566,2
268,568,3
268,569,1
268,580,2
268,582,2
268,583,2
268,665,2
268,672,2
268,679,2
268,684,3
268,699,2
268,715,2
268,717,2
268,721,2
268,732,2
268,735,3
268,746,3
268,761,2
268,762,3
268,768,2
268,781,2
268,790,2
268,800,2
268,810,2
268,823,2
268,824,2
268,825,2
268,826,2
268,926,2
268,928,2
268,930,2
268,946,2
268,949,2
268,955,2
268,978,2
268,998,1
268,1002,1
268,1035,2
268,1041,2
268,1059,2
268,1065,2
268,1079,1
268,1090,1
268,1095,2
268,1157,2
268,1249,2
268,1477,2
269,5,2
269,7,3
269,9,3
269,13,3
269,15,2
269,22,3
269,44,2
269,47,3
269,50,3
269,55,2
269,63,2
269,64,3
269,70,2
269,72,2
269,76,2
269,82,2
269,93,3
269,98,3
269,100,3
269,106,2
269,120,1
269,127,3
269,131,2
269,136,3
269,137,3
269,139,1
269,142,2
269,143,2
269,152,2
269,153,2
269,156,3
269,161,2
269,168,3
269,171,3
269,172,3
269,174,2
269,175,3
269,176,3
269,177,3
269,179,3
269,180,3
269,183,3
269,188,3
269,194,3
269,195,3
269,198,3
269,205,3
269,209,3
269,210,2
269,211,3
269,213,3
269,214,2
269,216,3
269,217,2
269,234,3
269,235,2
269,238,3
269,246,3
269,252,2
269,254,1
269,272,3
269,276,3
269,285,3
269,293,3
269,316,3
269,340,3
269,346,3
269,367,2
269,387,2
269,396,2
269,401,2
269,405,2
269,411,2
269,412,1
269,414,3
269,423,3
269,427,3
269,433,2
269,435,3
269,436,3
269,444,2
269,447,2
269,474,3
269,475,3
269,478,3
269,482,3
269,483,3
269,484,3
269,486,3
269,492,2
269,497,3
269,498,3
269,499,3
269,504,3
269,505,3
269,506,3
269,507,3
269,512,3
269,514,3
269,522,3
269,525,3
269,527,3
269,529,3
269,531,3
269,568,2
269,597,2
269,608,2
269,614,2
269,616,2
269,627,2
269,636,2
269,640,2
269,642,2
269,645,2
269,654,3
269,655,2
269,658,2
269,664,2
269,665,2
269,674,2
269,705,3
269,716,2
269,729,2
269,741,2
269,756,1
269,761,2
userID,movieID,rating
1,6,3
1,10,3
1,12,4
1,14,4
1,17,3
1,20,3
1,23,4
1,24,3
1,27,3
1,31,3
1,33,4
1,36,2
1,39,3
1,44,3
1,47,3
1,49,3
1,51,3
1,53,3
1,54,3
1,56,4
1,60,4
1,61,4
1,62,3
1,64,4
1,65,3
1,67,3
1,69,3
1,70,3
1,72,3
1,73,3
1,74,2
1,76,3
1,78,2
1,80,2
1,81,3
1,82,3
1,84,2
1,85,3
1,86,3
1,90,3
1,91,3
1,92,3
1,96,4
1,97,3
1,98,4
1,100,4
1,102,3
1,103,2
1,104,2
1,107,3
1,108,3
1,112,2
1,113,3
1,114,4
1,117,4
1,118,3
1,120,2
1,121,3
1,125,3
1,128,3
1,129,4
1,130,3
1,132,4
1,134,4
1,140,3
1,143,3
1,145,2
1,148,3
1,150,3
1,151,3
1,154,4
1,155,2
1,157,4
1,159,3
1,160,3
1,161,3
1,163,3
1,164,3
1,170,4
1,171,4
1,174,4
1,175,3
1,177,4
1,180,4
1,183,4
1,184,3
1,185,4
1,186,3
1,188,3
1,189,4
1,190,4
1,193,4
1,196,3
1,200,3
1,201,3
1,202,3
1,206,4
1,208,4
1,209,4
1,210,4
1,212,3
1,213,4
1,214,3
1,215,3
1,218,3
1,219,3
1,221,3
1,222,4
1,224,3
1,225,3
1,226,3
1,227,3
1,228,3
1,229,3
1,230,3
1,232,3
1,233,3
1,235,3
1,236,3
1,241,3
1,242,4
1,243,2
1,248,3
1,250,3
1,252,3
1,253,3
1,254,2
1,255,3
1,258,4
1,259,3
1,260,3
1,262,3
1,264,3
1,265,3
1,266,2
1,267,3
1,272,4
2,13,3
2,19,4
2,50,4
2,251,4
2,257,3
2,279,3
2,280,3
2,281,3
2,290,3
2,292,3
2,297,4
2,298,3
2,299,2
2,301,3
2,303,4
2,307,3
2,308,3
2,312,3
2,313,4
2,314,2
2,315,4
2,316,4
3,245,2
3,264,2
3,272,3
3,294,2
3,299,2
3,300,2
3,307,2
3,318,3
3,323,2
3,324,2
3,327,2
3,328,3
3,330,2
3,331,2
3,332,3
3,334,2
3,335,3
3,337,2
3,341,2
3,343,2
3,345,3
3,348,2
3,349,2
3,350,2
3,351,3
3,354,2
4,50,5
4,260,3
4,264,3
4,288,4
4,294,4
4,303,4
4,354,4
4,356,4
4,357,5
4,361,3
5,1,3
5,2,2
5,17,2
5,24,2
5,40,2
5,42,3
5,62,2
5,69,2
5,79,3
5,80,2
5,89,3
5,90,2
5,94,2
5,98,3
5,100,3
5,102,2
5,109,2
5,110,2
5,139,2
5,143,3
5,144,3
5,153,2
5,154,2
5,167,2
5,173,3
5,176,3
5,185,3
5,209,3
5,211,3
5,214,2
5,219,2
5,222,3
5,225,2
5,227,2
5,230,3
5,231,2
5,234,3
5,241,3
5,243,2
5,259,2
5,267,3
5,363,2
5,364,2
5,369,2
5,370,2
5,372,2
5,376,2
5,377,2
5,379,2
5,382,3
5,384,2
5,385,3
5,388,1
5,389,2
5,391,2
5,393,2
5,394,2
5,397,2
5,400,2
5,402,2
5,403,2
5,407,1
5,410,2
5,411,2
5,413,2
5,417,2
5,418,2
5,421,2
5,422,2
5,423,2
5,424,1
5,426,2
5,428,3
5,429,3
5,433,3
5,435,3
5,436,3
5,439,0
5,441,2
5,444,2
5,445,3
5,453,1
5,454,2
5,457,2
6,14,4
6,15,3
6,19,4
6,23,4
6,28,3
6,32,4
6,56,4
6,59,4
6,69,3
6,70,3
6,81,3
6,86,3
6,87,3
6,95,4
6,98,4
6,100,3
6,117,3
6,124,4
6,125,3
6,131,3
6,133,3
6,134,4
6,135,4
6,136,4
6,143,3
6,151,3
6,154,3
6,156,4
6,175,4
6,180,3
6,183,3
6,187,4
6,188,3
6,189,4
6,193,4
6,195,3
6,197,4
6,199,4
6,204,3
6,205,4
6,208,4
6,209,4
6,211,3
6,213,4
6,221,3
6,238,3
6,248,3
6,258,4
6,269,4
6,275,3
6,276,3
6,284,3
6,286,3
6,294,3
6,297,3
6,301,3
6,304,3
6,318,4
6,357,4
6,423,3
6,432,3
6,458,3
6,459,3
6,463,3
6,466,3
6,467,3
6,469,3
6,470,3
6,471,3
6,475,3
6,476,3
6,477,3
6,478,4
6,479,4
6,480,4
6,481,4
6,483,4
6,484,4
6,486,3
6,487,4
6,488,4
6,492,3
6,498,4
6,499,3
6,500,3
6,506,3
6,508,3
6,509,4
6,511,4
6,513,4
6,515,4
6,517,3
6,518,3
6,521,3
6,523,3
6,524,3
6,525,3
6,526,4
6,528,4
6,532,3
6,534,3
7,7,3
7,8,4
7,10,3
7,22,4
7,28,4
7,32,4
7,44,3
7,53,3
7,54,3
7,72,3
7,78,2
7,79,4
7,81,3
7,82,3
7,89,4
7,90,3
7,92,3
7,93,4
7,101,3
7,106,3
7,118,3
7,121,3
7,126,4
7,127,4
7,131,3
7,133,4
7,136,4
7,139,3
7,142,3
7,151,4
7,153,4
7,154,4
7,156,4
7,161,3
7,162,3
7,163,3
7,166,4
7,168,4
7,171,4
7,172,4
7,174,4
7,176,4
7,177,4
7,181,3
7,182,4
7,183,4
7,185,4
7,188,4
7,190,4
7,191,4
7,193,4
7,195,4
7,196,4
7,200,4
7,203,4
7,205,4
7,207,4
7,208,4
7,210,4
7,212,3
7,223,4
7,226,3
7,227,3
7,228,4
7,232,3
7,241,3
7,259,3
7,260,3
7,264,3
7,266,2
7,268,3
7,269,4
7,273,3
7,281,3
7,285,4
7,288,3
7,300,4
7,307,3
7,334,3
7,378,4
7,382,3
7,385,4
7,389,4
7,393,3
7,396,3
7,399,3
7,401,3
7,404,4
7,418,3
7,420,4
7,423,4
7,428,4
7,430,4
7,431,3
7,432,4
7,435,4
7,448,3
7,450,2
7,451,3
7,455,3
7,461,3
7,471,4
7,472,3
7,479,4
7,480,4
7,481,4
7,482,4
7,483,4
7,484,4
7,485,3
7,489,4
7,491,4
7,492,4
7,495,3
7,496,4
7,497,4
7,498,4
7,501,3
7,504,4
7,505,4
7,511,4
7,514,4
7,515,4
7,519,4
7,520,4
7,526,4
7,528,4
7,530,4
7,537,4
7,541,3
7,542,2
7,543,4
7,548,3
7,550,3
7,553,3
7,554,3
7,555,3
7,559,3
7,560,3
7,562,3
7,563,2
7,564,2
7,567,3
7,570,3
7,576,3
7,579,2
7,580,4
7,581,3
7,582,4
7,587,3
7,589,4
7,599,3
7,604,4
7,608,4
7,614,4
7,618,3
7,619,3
7,621,4
7,622,3
7,623,3
7,624,3
7,626,3
7,627,3
7,630,3
7,633,4
7,636,3
7,637,3
7,642,3
7,643,4
7,644,4
7,645,3
7,647,4
7,648,4
7,650,3
7,653,4
7,654,4
7,657,4
7,658,3
7,659,4
7,661,4
7,662,4
7,667,2
7,669,2
7,673,3
7,674,3
7,675,3
7,676,3
7,680,2
7,681,3
7,683,2
8,7,3
8,22,4
8,50,4
8,56,3
8,79,4
8,89,3
8,127,4
8,144,3
8,172,4
8,176,4
8,182,4
8,183,4
8,188,3
8,190,3
8,210,4
8,258,4
8,294,3
8,301,3
8,338,2
8,385,3
8,457,2
8,511,4
8,550,3
8,568,3
8,651,4
8,685,3
8,686,3
8,687,2
8,689,3
9,6,4
9,286,4
9,298,4
9,340,4
9,479,4
9,487,4
9,507,4
9,521,4
9,527,4
9,691,3
10,1,4
10,4,4
10,7,4
10,13,3
10,16,3
10,22,4
10,48,4
10,56,4
10,64,5
10,98,5
10,99,4
10,100,4
10,124,4
10,127,4
10,132,4
10,133,4
10,135,4
10,144,4
10,155,3
